seqnames	start	end	width	strand	pvalue	qvalue	meth.diff
NW_024609839.1	40076119	40076119	1	*	3.3147411889179e-08	4.31608481681545e-06	-33.8461538461538
NW_024609839.1	40076122	40076122	1	*	3.95316421631962e-09	6.86418818651011e-07	-36.9211426974925
NW_024609839.1	40076197	40076197	1	*	4.76306109727828e-08	5.87369662700358e-06	-28.7249633610161
NW_024609839.1	40076205	40076205	1	*	1.48519104401253e-07	1.53614175401237e-05	-28.1374900079936
NW_024609839.1	40076242	40076242	1	*	7.54207361836552e-08	8.66463805486977e-06	-27.9420921544209
NW_024609839.1	40076245	40076245	1	*	2.40426243546062e-07	2.30038046805747e-05	-27.5707956077827
NW_024609839.1	40076251	40076251	1	*	3.29162973499411e-07	2.99133207706213e-05	-26.9686997780669
NW_024609839.1	40076252	40076252	1	*	1.84305625856824e-07	1.84486536743109e-05	-25.4188880426504
NW_024609839.1	40076256	40076256	1	*	8.24471054981194e-08	9.36940688898984e-06	-27.8636310015336
NW_024609839.1	40076266	40076266	1	*	4.17928786162042e-10	9.65256253251421e-08	-32.952380952381
NW_024609839.1	40076267	40076267	1	*	7.33837237708678e-08	8.47442203098699e-06	-26.8639840372464
NW_024609839.1	40076272	40076272	1	*	5.63593240073102e-09	9.28132650318923e-07	-30.3462477120195
NW_024609839.1	40076284	40076284	1	*	1.06791370970523e-06	7.93304712321633e-05	-25.8591637603354
NW_024609839.1	40076286	40076286	1	*	1.33376504978655e-09	2.6623086819919e-07	-32.0311178758667
NW_024609839.1	40076290	40076290	1	*	4.63807723599209e-08	5.74531668189775e-06	-30.4487179487179
NW_024609839.1	40076291	40076291	1	*	7.04644940770157e-10	1.51484681215172e-07	-33.262987012987
NW_024609839.1	40076306	40076306	1	*	2.23093510878639e-06	0.000145249669175432	-25.4901960784314
NW_024609839.1	40076369	40076369	1	*	5.18408429837779e-08	6.3080848878134e-06	-34.6984698469847
NW_024609839.1	40076371	40076371	1	*	1.09435003826062e-07	1.18914706426515e-05	-34.3716433941998
NW_024609839.1	40076379	40076379	1	*	5.0540445227739e-05	0.00171747360279934	-26.9063449068374
NW_024609839.1	40076400	40076400	1	*	7.87266476533666e-05	0.00240604534891539	-26.9291338582677
NW_024609839.1	40076405	40076405	1	*	1.33440651484227e-08	1.9591185079019e-06	-38.6054906431082
NW_024609839.1	40076420	40076420	1	*	3.55427031256496e-08	4.57422792610372e-06	-39.0174722033129
NW_024609839.1	40076424	40076424	1	*	2.39587090561e-08	3.27071564844909e-06	-38.9052769583743
NW_024609839.1	40076443	40076443	1	*	1.23147657208098e-07	1.31296911768733e-05	-38.3575883575884
NW_024609839.1	40076450	40076450	1	*	3.06038824033697e-07	2.81759499166189e-05	-36.8484848484849
NW_024609839.1	40076453	40076453	1	*	8.71213759423346e-07	6.73685790327988e-05	-35.4159354159354
NW_024609839.1	40076470	40076470	1	*	1.54385075494964e-06	0.000107770483830938	-36.8212669683258
NW_024609839.1	40076585	40076585	1	*	1.0410003348849e-07	1.1373783201339e-05	-35.0490196078431
NW_024609839.1	40076591	40076591	1	*	3.30220979500469e-07	2.99801565887412e-05	-33.3776595744681
NW_024609839.1	40076615	40076615	1	*	1.10729771541152e-08	1.6624329431345e-06	-36.0630024181426
NW_024609839.1	40076618	40076618	1	*	3.6867000144309e-08	4.71019466800605e-06	-34.780314025597
NW_024609839.1	40076629	40076629	1	*	3.74619416447923e-09	6.55801494854206e-07	-37.2420634920635
NW_024609839.1	40076642	40076642	1	*	1.75163896183402e-10	4.43758776009858e-08	-40.5637254901961
NW_024609839.1	40076655	40076655	1	*	2.14498528611762e-10	5.303874614197e-08	-40.2258486538594
NW_024609839.1	40076674	40076674	1	*	1.37360236539674e-08	2.00651187138684e-06	-36.530612244898
NW_024609839.1	40076678	40076678	1	*	9.25366171131643e-06	0.00045498023037347	-28.9985272459499
NW_024609839.1	40076681	40076681	1	*	5.48946654531163e-09	9.0780063375584e-07	-37.7178608669745
NW_024609839.1	40076688	40076688	1	*	3.50124467904681e-08	4.52123484215684e-06	-35.7743097238896
NW_024609839.1	40076696	40076696	1	*	1.07958825789523e-07	1.17487395096496e-05	-34.4102792632204
NW_024609839.1	40078823	40078823	1	*	1.3366872754871e-07	1.40825345535365e-05	-26.8142806358235
NW_024609839.1	40079999	40079999	1	*	5.51069015617448e-05	0.00183414592303961	-25.5528448886441
NW_024609839.1	40080015	40080015	1	*	0.000169259683133527	0.00428350393682349	-25.0808122668877
NW_024609839.1	40080032	40080032	1	*	2.33967284812598e-05	0.000944411113325696	-26.8209287531807
NW_024609839.1	40080753	40080753	1	*	1.32356668634152e-05	0.000603999896665263	-26.1700725115359
NW_024609839.1	40080758	40080758	1	*	2.89109566396056e-05	0.00111504609498471	-26.0636515912898
NW_024609839.1	40080773	40080773	1	*	8.46208586908779e-06	0.000423226359201737	-27.3654916512059
NW_024609839.1	40080780	40080780	1	*	5.24845760884366e-06	0.000289553030203012	-27.3529411764706
NW_024609839.1	40080786	40080786	1	*	1.06649644930301e-06	7.92863435186632e-05	-30.4201454349583
NW_024609839.1	40080789	40080789	1	*	6.37539384195961e-07	5.17870057371436e-05	-30.9520603285753
NW_024609839.1	40080792	40080792	1	*	0.000157359006236505	0.00405623711103818	-25.4756054756055
NW_024609839.1	40080813	40080813	1	*	1.72073580577198e-05	0.000741447963832253	-28.7841888347696
NW_024609839.1	40080867	40080867	1	*	1.02951418477673e-06	7.70278446210209e-05	-35.9420289855072
NW_024609839.1	40080885	40080885	1	*	0.000245864126950914	0.00566313311120995	-25.4769921436588
NW_024609839.1	40080891	40080891	1	*	2.47942577239662e-05	0.000988082598602189	-30.3565207292997
NW_024609839.1	40080915	40080915	1	*	3.53977829072426e-06	0.000211030628453509	-31.949806949807
NW_024609839.1	40125193	40125193	1	*	0.000202557187821242	0.00489898640536291	-26.129898013956
NW_024609839.1	40125382	40125382	1	*	6.92712496019051e-10	1.49363977997342e-07	-38.0210337309221
NW_024609839.1	40125564	40125564	1	*	7.48218538716089e-05	0.00231433434257381	-25.2948773138183
NW_024609839.1	40125581	40125581	1	*	1.05435258681585e-05	0.00050583247391835	-26.6315327184892
NW_024609839.1	40125588	40125588	1	*	2.13046700560409e-05	0.000877808104792694	-26.0023085802232
NW_024609839.1	40125618	40125618	1	*	8.15927007359597e-06	0.000411428464211343	-26.6025641025641
NW_024609839.1	40126009	40126009	1	*	1.61527488799108e-05	0.00070526143957218	-29.8701298701299
NW_024609839.1	40128086	40128086	1	*	0.000248086324888316	0.00570363308568908	-25.7142857142857
NW_024609839.1	40128089	40128089	1	*	5.36768455541896e-05	0.00179887837485247	-28.0296022201665
NW_024609839.1	40128097	40128097	1	*	1.19523615329133e-06	8.70431167967172e-05	-33.2625482625483
NW_024609839.1	40128461	40128461	1	*	2.60751725978036e-05	0.00102816533809167	-26.4503042596349
NW_024609839.1	40128546	40128546	1	*	1.27719549020618e-08	1.88325772035505e-06	-31.4713750668807
NW_024609839.1	40128552	40128552	1	*	8.94893284608916e-08	1.00277098972143e-05	-28.9131164038913
NW_024609839.1	40128564	40128564	1	*	2.88495309513203e-07	2.68284233758228e-05	-26.7234424025101
NW_024609839.1	40128566	40128566	1	*	2.17720823907501e-08	3.00336813391286e-06	-29.3676900584795
NW_024609839.1	40128586	40128586	1	*	3.39749063318348e-10	8.04629748864328e-08	-34.3589743589744
NW_024609839.1	40128593	40128593	1	*	6.36453132505999e-10	1.38891635260876e-07	-33.7241653418124
NW_024609839.1	40128602	40128602	1	*	4.80083859879702e-08	5.91397271006504e-06	-29.4642857142857
NW_024609839.1	40128608	40128608	1	*	7.01537220848915e-08	8.16779419270014e-06	-29.7000422475708
NW_024609839.1	40128613	40128613	1	*	2.26135210229714e-10	5.56304811202259e-08	-34.3841032043279
NW_024609839.1	40128618	40128618	1	*	2.1031064153539e-10	5.21370696647722e-08	-35.2928297755884
NW_024609839.1	40128643	40128643	1	*	0.000118747163349582	0.00328577032469572	-25.3241800152555
NW_024609839.1	40128644	40128644	1	*	7.24587676047086e-09	1.15253252151136e-06	-34.8790223229685
NW_024609839.1	40128647	40128647	1	*	1.0240687401425e-07	1.12078634337819e-05	-32.3995690318608
NW_024609839.1	40128651	40128651	1	*	5.65597609555018e-05	0.00187054315405593	-26.7417496071242
NW_024609839.1	40128652	40128652	1	*	2.22206302258774e-09	4.14746819116937e-07	-37.2621306587151
NW_024609839.1	40133895	40133895	1	*	0.000278661974096231	0.00622600781386261	-25.9879032258065
NW_024609839.1	40133904	40133904	1	*	1.95892753441727e-05	0.000822554079752408	-30.2444399919856
NW_024609839.1	40133906	40133906	1	*	3.94830003546644e-07	3.47909573116022e-05	-36.953858717844
NW_024609839.1	40134501	40134501	1	*	0.000384791487451147	0.00786622803313928	-27.5973605899858
NW_024609839.1	40134518	40134518	1	*	4.92194763109443e-06	0.000274884456469357	-34.7517730496454
NW_024609839.1	40134521	40134521	1	*	0.000130280438901915	0.00352021946650163	-28.8517933679224
NW_024609839.1	40134532	40134532	1	*	1.82479545666393e-05	0.000777130568126511	-31.7982456140351
NW_024609839.1	40134546	40134546	1	*	2.51566572547211e-08	3.40768721806411e-06	-39.1341991341991
NW_024609839.1	40134549	40134549	1	*	1.06065944941406e-05	0.000508141054967174	-30.8501612082131
NW_024609839.1	40134613	40134613	1	*	3.56809426089867e-06	0.000212346316879298	-32.5666666666667
NW_024609839.1	40134623	40134623	1	*	3.40817926681784e-06	0.000204726943068448	-32.9783579525936
NW_024609839.1	40134640	40134640	1	*	5.25477694435712e-07	4.41657266518758e-05	-36.8937048503612
NW_024609839.1	40134643	40134643	1	*	2.38841044344442e-07	2.28868637314076e-05	-37.2982821447163
NW_024609839.1	40134653	40134653	1	*	3.03285585140907e-05	0.00115651729004504	-31.2774725274725
NW_024609839.1	40134656	40134656	1	*	2.08946106682158e-05	0.000864797236652318	-31.9602272727273
NW_024609839.1	40136543	40136543	1	*	3.74010171946707e-05	0.00135886835185332	-26.0890926957091
NW_024609839.1	40136577	40136577	1	*	4.59839508321309e-07	3.95660994453952e-05	-32.7338129496403
NW_024609839.1	40136578	40136578	1	*	9.7334947814583e-06	0.000474134888677292	-31.3157894736842
NW_024609839.1	40136587	40136587	1	*	7.48845057340478e-07	5.93841906319681e-05	-33.9473684210526
NW_024609839.1	40136588	40136588	1	*	4.47990588790882e-05	0.00156568208121505	-28.5250162443145
NW_024609839.1	40136609	40136609	1	*	9.76075551591194e-10	2.02020603657891e-07	-41.0848431285904
NW_024609839.1	40136610	40136610	1	*	1.7024905274334e-05	0.000735126291247431	-30.2935989210499
NW_024609839.1	40136614	40136614	1	*	3.40698180552303e-09	6.02298983133117e-07	-40.8949933540097
NW_024609839.1	40136615	40136615	1	*	1.76376118908648e-08	2.49624981418918e-06	-39.4335511982571
NW_024609839.1	40136630	40136630	1	*	1.68533675325731e-06	0.000115720048932465	-35.2254428341385
NW_024609839.1	40136631	40136631	1	*	1.17304046548906e-05	0.000549216430072602	-31.8360538544025
NW_024609839.1	40136636	40136636	1	*	2.88741747649824e-07	2.68470203124557e-05	-36.639932460954
NW_024609839.1	40136637	40136637	1	*	0.000215725886471668	0.00513716047559723	-27.6709401709402
NW_024609839.1	40137585	40137585	1	*	1.30357756331079e-05	0.000596432320864501	-33.8987764182425
NW_024609839.1	40137605	40137605	1	*	0.000294387787806845	0.00647896037911021	-26.6934942991281
NW_024609839.1	40137655	40137655	1	*	3.90188523357286e-06	0.000228100092426974	-32.0491588947965
NW_024609839.1	40137658	40137658	1	*	2.3594711787238e-07	2.26488329758338e-05	-34.8101265822785
NW_024609839.1	40137675	40137675	1	*	1.9671124510339e-06	0.00013126197633227	-31.8540433925049
NW_024609839.1	40137679	40137679	1	*	2.39023184401392e-07	2.28908735210614e-05	-35.096041682868
NW_024609839.1	40137681	40137681	1	*	8.49865366016593e-05	0.00254817032208507	-26.8934531450578
NW_024609839.1	40137700	40137700	1	*	4.46202406071092e-05	0.00156097322258737	-29.6037296037296
NW_024609839.1	40137710	40137710	1	*	0.000130289034705907	0.00352021946650163	-28.2319598866361
NW_024609839.1	40137713	40137713	1	*	3.080937807881e-05	0.00117029597137153	-31.1131386861314
NW_024609839.1	40138317	40138317	1	*	6.88195796084596e-09	1.10437492556906e-06	-44.1945192460003
NW_024609839.1	40138332	40138332	1	*	5.2456096646136e-10	1.17445291419013e-07	-43.0340557275542
NW_024609839.1	40138365	40138365	1	*	1.75561943164807e-08	2.48716339519907e-06	-37.2795785468647
NW_024609839.1	40138373	40138373	1	*	7.00509025038796e-10	1.50707675081566e-07	-39.3214285714286
NW_024609839.1	40138381	40138381	1	*	5.23022050131088e-10	1.17237008806214e-07	-39.0921409214092
NW_024609839.1	40138390	40138390	1	*	6.36605408382584e-12	2.26942039064785e-09	-43.5257513570767
NW_024609839.1	40138402	40138402	1	*	7.31439393437142e-10	1.55853408611434e-07	-39.1233766233766
NW_024609839.1	40138415	40138415	1	*	1.1021409647466e-10	2.96228151392979e-08	-41.8181818181818
NW_024609839.1	40138424	40138424	1	*	2.09885865801884e-09	3.95326094039707e-07	-39.5080839353285
NW_024609839.1	40140975	40140975	1	*	2.96675232048877e-06	0.000183121904963303	-26.1974387415549
NW_024609839.1	40140978	40140978	1	*	3.18300327305165e-07	2.91220945438165e-05	-27.787558685446
NW_024609839.1	40145733	40145733	1	*	6.60621921833745e-05	0.00210760993704518	-26.9874235606323
NW_024609839.1	40145745	40145745	1	*	1.7091538372744e-05	0.000737171988928423	-27.8243652457489
NW_024609839.1	40145752	40145752	1	*	8.61240307063518e-05	0.00257519437773866	-25.8604969227262
NW_024609839.1	40145753	40145753	1	*	0.000227883590508536	0.00535158007214206	-25.8401896527681
NW_024609839.1	40145756	40145756	1	*	2.47580629903123e-06	0.000157842666960891	-29.8941798941799
NW_024609839.1	40145761	40145761	1	*	0.000311159845844281	0.00674705076617444	-25.2100840336134
NW_024609839.1	40145762	40145762	1	*	1.58882592663797e-06	0.000110259342156823	-30.8400718778077
NW_024609839.1	40145769	40145769	1	*	7.51891067649965e-06	0.000385872810798692	-29.0877796901893
NW_024609839.1	40145782	40145782	1	*	4.75539983370036e-05	0.00163979071293002	-26.3690750115048
NW_024609839.1	40147812	40147812	1	*	0.00010448684053449	0.00298332240971379	-25.7585139318886
NW_024609839.1	40151073	40151073	1	*	3.53282743013708e-05	0.00130123220789208	-27.8571428571429
NW_024609839.1	40151076	40151076	1	*	0.000159807639239344	0.00410396888254862	-26.0576923076923
NW_024609839.1	40151082	40151082	1	*	0.000205865798346163	0.0049591564359728	-25.4867046533713
NW_024609839.1	40151093	40151093	1	*	2.32026959727934e-05	0.000938471836632204	-29.4358974358974
NW_024609839.1	40151116	40151116	1	*	0.000396863883802165	0.00804569217138453	-25.4766510085659
NW_024609839.1	40151243	40151243	1	*	4.62210086969942e-05	0.00160533599144747	-25.5569461827284
NW_024609839.1	40151276	40151276	1	*	8.59753437597017e-07	6.66299100343366e-05	-34.692513368984
NW_024609839.1	40151282	40151282	1	*	3.53814740194098e-11	1.08121493671865e-08	-37.0972292760002
NW_024609839.1	40151292	40151292	1	*	6.56609012331827e-07	5.30806633232949e-05	-27.9671717171717
NW_024609839.1	40151331	40151331	1	*	5.90608403081633e-07	4.86356577270377e-05	-27.5410833840536
NW_024609839.1	40151351	40151351	1	*	1.12447090287662e-07	1.2147957607197e-05	-29.3245046709783
NW_024609839.1	40151353	40151353	1	*	7.63587493118664e-10	1.61927251140125e-07	-33.4366898795303
NW_024609839.1	40151360	40151360	1	*	1.42876218241852e-09	2.82848249336616e-07	-32.2234978951397
NW_024609839.1	40151375	40151375	1	*	9.68245762572218e-09	1.48334292505762e-06	-31.1851547145665
NW_024609839.1	40151377	40151377	1	*	7.29340407373007e-08	8.4309340439532e-06	-30.6796757164404
NW_024609839.1	40151381	40151381	1	*	1.05747034626608e-08	1.60135446565939e-06	-32.3683095607965
NW_024609839.1	40151391	40151391	1	*	4.66816433693356e-09	7.889957779573e-07	-33.3940582959641
NW_024609839.1	40151421	40151421	1	*	2.26189081075732e-07	2.18646922578839e-05	-31.0865081949419
NW_024609839.1	40151430	40151430	1	*	1.68965828631057e-07	1.71128411689335e-05	-30.3666841278156
NW_024609839.1	40151435	40151435	1	*	3.82861629466245e-09	6.67081716500192e-07	-33.6181663676707
NW_024609839.1	40151445	40151445	1	*	3.17999386100471e-09	5.67514654873149e-07	-33.0447596242402
NW_024609839.1	40151457	40151457	1	*	8.59594183002021e-07	6.66299100343366e-05	-26.5076059398769
NW_024609839.1	40151462	40151462	1	*	7.18716986266522e-10	1.53766230703646e-07	-35.4454685099846
NW_024609839.1	40151499	40151499	1	*	4.49505060793297e-05	0.00157045943851524	-26.5045082826588
NW_024609839.1	40151500	40151500	1	*	4.98917591208694e-05	0.0017011663417912	-27.4519230769231
NW_024609839.1	40165603	40165603	1	*	2.19100996169434e-07	2.12970836534528e-05	-34.3179168286047
NW_024609839.1	40165612	40165612	1	*	2.28647977566169e-06	0.000148192064419288	-31.7403424930307
NW_024609839.1	40165636	40165636	1	*	9.38937144454219e-05	0.00275030655857299	-25.0474383301708
NW_024609839.1	40165654	40165654	1	*	2.40088938478843e-07	2.29853205073406e-05	-32.0112781954887
NW_024609839.1	40165657	40165657	1	*	1.97084680756656e-05	0.000826358057755862	-27.3367117117117
NW_024609839.1	40165666	40165666	1	*	1.60245633315019e-07	1.63865882094566e-05	-32.3487289652703
NW_024609839.1	40165722	40165722	1	*	3.2118349540025e-10	7.66313938378578e-08	-36.4380022962113
NW_024609839.1	40165723	40165723	1	*	4.56267760964374e-07	3.93173173480386e-05	-28.2614704256495
NW_024609839.1	40165734	40165734	1	*	2.18009442527959e-08	3.00597446565235e-06	-33.2634032634033
NW_024609839.1	40165735	40165735	1	*	2.23588693403249e-06	0.000145516897129509	-27.037037037037
NW_024609839.1	40165742	40165742	1	*	1.75398162187705e-07	1.76577544290883e-05	-30.8320251177394
NW_024609839.1	40165743	40165743	1	*	3.35924054352576e-07	3.0430994441429e-05	-31.0595065312047
NW_024609839.1	40165749	40165749	1	*	2.91161581266395e-08	3.86432182884262e-06	-34.4036697247706
NW_024609839.1	40165759	40165759	1	*	1.41018696182984e-09	2.79761811737927e-07	-34.9826388888889
NW_024609839.1	40165760	40165760	1	*	1.99608796240071e-06	0.000132781477749045	-29.5929592959296
NW_024609839.1	40165772	40165772	1	*	1.50344142329435e-07	1.55140836394231e-05	-30.3617049885707
NW_024609839.1	40165773	40165773	1	*	6.21118780722258e-08	7.35952100512684e-06	-32.1761416589003
NW_024609839.1	40165775	40165775	1	*	5.29843501575371e-08	6.42692901155237e-06	-31.2626058894716
NW_024609839.1	40165776	40165776	1	*	8.39494925482996e-07	6.53443068793698e-05	-29.948914431673
NW_024609839.1	40165781	40165781	1	*	3.45341760069949e-09	6.09162062736329e-07	-34.6516007532957
NW_024609839.1	40165789	40165789	1	*	2.38368836807966e-06	0.000153220695398699	-26.4346764346764
NW_024609839.1	40165790	40165790	1	*	8.64191588039482e-07	6.69083845335606e-05	-29.7619047619048
NW_024609839.1	40165822	40165822	1	*	4.0358005481083e-06	0.000234623200207933	-25.8852258852259
NW_024609839.1	40165823	40165823	1	*	4.71236156782417e-07	4.03663900285601e-05	-34.6317783566185
NW_024609839.1	40165841	40165841	1	*	5.18938751966775e-05	0.00175103643179425	-25.2731454859114
NW_024609839.1	40168023	40168023	1	*	3.93461302151404e-05	0.00141415705396541	-27.3298321491093
NW_024609839.1	40168043	40168043	1	*	4.05117156497687e-05	0.0014474075728626	-27.4848746758859
NW_024609839.1	40168058	40168058	1	*	1.27298105302175e-05	0.00058563276637171	-29.7368421052632
NW_024609839.1	40168105	40168105	1	*	9.25208812166158e-05	0.00271836146154711	-25.9803921568627
NW_024609839.1	40168126	40168126	1	*	0.000106525025762002	0.00302403525022936	-26.0720720720721
NW_024609839.1	40168412	40168412	1	*	7.75449076324091e-06	0.000394911582713624	-25.4901960784314
NW_024609839.1	40168534	40168534	1	*	8.10887285606348e-08	9.23501641260785e-06	-33.3736884584342
NW_024609839.1	40168648	40168648	1	*	4.97816952698749e-06	0.000277581799645507	-27.7608915906788
NW_024609839.1	40168669	40168669	1	*	2.49203829166336e-06	0.000158684943339857	-27.4595901743668
NW_024609839.1	40168674	40168674	1	*	1.21685163434998e-05	0.00056521019031405	-25.6433007985803
NW_024609839.1	40168685	40168685	1	*	8.22147597567876e-06	0.000413987183438966	-25.7989690721649
NW_024609839.1	40168686	40168686	1	*	2.33060543741265e-07	2.2403668953508e-05	-27.3308018762564
NW_024609839.1	40168694	40168694	1	*	7.62585170456807e-07	6.02505538011085e-05	-26.8864468864469
NW_024609839.1	40168696	40168696	1	*	8.09107443133654e-07	6.33459180515967e-05	-27.8131393498522
NW_024609839.1	40168697	40168697	1	*	5.21270001258981e-07	4.38910910769135e-05	-27.0381592652211
NW_024609839.1	40168733	40168733	1	*	3.81353907486178e-06	0.000224251258104555	-27.4085138162808
NW_024609839.1	40168747	40168747	1	*	1.10266152670464e-05	0.000523661522763303	-25.8029461482734
NW_024609839.1	40168779	40168779	1	*	4.67629893496802e-08	5.78427119862826e-06	-32.3257520176082
NW_024609839.1	40168784	40168784	1	*	4.06865097838484e-09	7.03512201887888e-07	-36.2900809109979
NW_024609839.1	40168810	40168810	1	*	9.48618282805033e-06	0.00046439756440495	-29.7568759973716
NW_024609839.1	40168811	40168811	1	*	1.73689088619215e-05	0.000746905303443648	-26.6553480475382
NW_024609839.1	40168818	40168818	1	*	7.00402671007917e-07	5.61280483732874e-05	-28.9943074003795
NW_024609839.1	40168839	40168839	1	*	1.58891014481767e-07	1.62739845625423e-05	-34.1935483870968
NW_024609839.1	40168844	40168844	1	*	1.11190305883262e-07	1.20414489179924e-05	-31.0780141843972
NW_024609839.1	40168850	40168850	1	*	9.05100250386801e-08	1.01129086581213e-05	-30.1851851851852
NW_024609839.1	40168859	40168859	1	*	1.00026835498879e-08	1.526734654172e-06	-31.3837535014006
NW_024609839.1	40168877	40168877	1	*	5.20174464403649e-07	4.38160225583505e-05	-26.7469993832725
NW_024609839.1	40168889	40168889	1	*	3.60031108949173e-07	3.22208420047642e-05	-27.2342472342472
NW_024609839.1	40168895	40168895	1	*	1.37407242253023e-08	2.00651187138684e-06	-29.8343079922027
NW_024609839.1	40168898	40168898	1	*	2.2444605861158e-07	2.17289153520431e-05	-28.436798803291
NW_024609839.1	40168909	40168909	1	*	5.78917743207216e-08	6.93422523761315e-06	-30.6626773049645
NW_024609839.1	40168912	40168912	1	*	4.69356852234041e-06	0.000264592784908734	-25.8137642408742
NW_024609839.1	40168918	40168918	1	*	1.42422336096937e-08	2.07046844325074e-06	-35.9101654846336
NW_024609839.1	40168991	40168991	1	*	5.82568088032882e-10	1.28786028744428e-07	-33.5658812689219
NW_024609839.1	40168997	40168997	1	*	8.54026164799689e-08	9.64646702695298e-06	-28.6163522012579
NW_024609839.1	40169013	40169013	1	*	2.24588358862294e-08	3.08417600541567e-06	-30.7315233785822
NW_024609839.1	40169019	40169019	1	*	1.02527582144401e-06	7.678495611091e-05	-26.8714382304646
NW_024609839.1	40169032	40169032	1	*	6.19382963099303e-09	1.00794358849991e-06	-32.8557682027157
NW_024609839.1	40169037	40169037	1	*	7.05344522007228e-08	8.19945861564897e-06	-30.2675585284281
NW_024609839.1	40169057	40169057	1	*	6.27627644592319e-06	0.000334390375472326	-25.947726536343
NW_024609839.1	40169060	40169060	1	*	4.78122835216066e-07	4.08654413612668e-05	-27.8809806674587
NW_024609839.1	40169068	40169068	1	*	1.3470352532878e-07	1.4173466345592e-05	-29.2962356792144
NW_024609839.1	40169119	40169119	1	*	1.75315030332468e-06	0.000119439651255351	-28.144394465638
NW_024609839.1	40169131	40169131	1	*	7.08391627365712e-06	0.000368258283915438	-26.9659282290452
NW_024609839.1	40169193	40169193	1	*	1.22829797851741e-05	0.000569125027159479	-29.1294334408107
NW_024609839.1	40169320	40169320	1	*	1.98681595789113e-11	6.38551009380808e-09	-43.6507936507936
NW_024609839.1	40169351	40169351	1	*	3.48872938857795e-09	6.14827820274346e-07	-38.5123966942149
NW_024609839.1	40169356	40169356	1	*	9.84740166950123e-07	7.43271313751627e-05	-33.4096109839817
NW_024609839.1	40169358	40169358	1	*	1.14066012618593e-11	3.85918890467589e-09	-43.799337916985
NW_024609839.1	40169363	40169363	1	*	5.38781648390543e-12	1.95567811065713e-09	-44.7916666666667
NW_024609839.1	40169373	40169373	1	*	7.21678797012183e-12	2.5399397328256e-09	-45.2173913043478
NW_024609839.1	40169380	40169380	1	*	8.37267721406796e-09	1.30906143743761e-06	-39.1796051370519
NW_024609839.1	40169384	40169384	1	*	1.82983301496419e-11	5.91717686017892e-09	-43.3845878777043
NW_024609839.1	40169398	40169398	1	*	1.22931290441184e-09	2.47844076129781e-07	-42.3558897243108
NW_024609839.1	40169403	40169403	1	*	4.20344934345226e-09	7.22281671306259e-07	-39.4538606403013
NW_024609839.1	40169790	40169790	1	*	7.68149578197061e-06	0.000392300518121204	-31.8681318681319
NW_024609839.1	40169793	40169793	1	*	3.26446360026311e-05	0.00122439456035485	-28.5384615384615
NW_024609839.1	40169799	40169799	1	*	2.5095622786795e-05	0.000997381285263364	-29.1589363017934
NW_024609839.1	40170218	40170218	1	*	7.37232884273842e-07	5.8600042557411e-05	-28.4415584415584
NW_024609839.1	40170245	40170245	1	*	2.50354410297016e-06	0.000159224596702219	-26.3113932509188
NW_024609839.1	40173195	40173195	1	*	7.19616321554957e-05	0.00225010705598123	-26.3827838827839
NW_024609839.1	40173233	40173233	1	*	7.43355362024258e-05	0.00230302533348569	-25.1306165099269
NW_024609839.1	40173243	40173243	1	*	0.000114904570973468	0.00320461010681474	-25.5116344266891
NW_024609839.1	40173559	40173559	1	*	2.30881179935142e-05	0.000934434359470428	-27.1728271728272
NW_024609839.1	40173600	40173600	1	*	7.00447275762519e-08	8.15894239912588e-06	-31.4278296988577
NW_024609839.1	40173614	40173614	1	*	4.3577404785676e-10	1.00246535212909e-07	-36.917666329431
NW_024609839.1	40173621	40173621	1	*	3.92501865318058e-08	4.96893057801965e-06	-31.7878028404344
NW_024609839.1	40173680	40173680	1	*	1.77327134674075e-07	1.78211200388972e-05	-33.1023210199412
NW_024609839.1	40173698	40173698	1	*	1.06901468970155e-06	7.93918462094249e-05	-31.1310190369541
NW_024609839.1	40174871	40174871	1	*	0.000299388088673076	0.0065592326380866	-27.0642937309604
NW_024609839.1	40177896	40177896	1	*	0.000114801973546254	0.00320316074786349	-26.8627450980392
NW_024609839.1	40177899	40177899	1	*	6.18818321074063e-05	0.00200321819769947	-27.9967159277504
NW_024609839.1	40177907	40177907	1	*	6.63563377537564e-05	0.00211500914009767	-27.7951933124347
NW_024609839.1	40177922	40177922	1	*	0.000141604285375439	0.00374701663525937	-27.0561542824731
NW_024609839.1	40177965	40177965	1	*	3.58040480082375e-05	0.00131430304414926	-31.6833553750236
NW_024609839.1	40179650	40179650	1	*	6.5009578759604e-05	0.00207999936765498	-27.3891625615764
NW_024609839.1	40179655	40179655	1	*	3.02206472038612e-05	0.00115362033717827	-29.2016806722689
NW_024609839.1	40179680	40179680	1	*	1.94820348206659e-06	0.000130240843610622	-34.2857142857143
NW_024609839.1	47904229	47904229	1	*	2.20966534887829e-07	2.14459514545707e-05	-33.2408575031526
NW_024609839.1	47904262	47904262	1	*	1.13474393798138e-06	8.33944673739674e-05	-25.507774198067
NW_024609839.1	48837261	48837261	1	*	2.36099732667238e-11	7.46766094785486e-09	-25.3164556962025
NW_024609839.1	48837470	48837470	1	*	2.99250248053974e-15	2.07346215038517e-12	-35.7620507105043
NW_024609839.1	48837479	48837479	1	*	2.66619172907748e-16	2.13986573218922e-13	-37.0680489101542
