seqnames	start	end	width	strand	pvalue	qvalue	meth.diff
NW_024610324.1	4499	4499	1	*	6.9101259618118e-09	1.10827961581987e-06	25.2601558758218
NW_024610324.1	35698	35698	1	*	4.27003362385323e-05	0.00150770505729601	25.6517268493316
NW_024610324.1	107574	107574	1	*	1.06742060081973e-25	2.95132432788053e-22	29.3611628272134
NW_024610324.1	107685	107685	1	*	1.56483025912828e-09	3.0570089443597e-07	27.0416666666667
NW_024610335.1	12547	12547	1	*	2.75784626722742e-19	3.64683622339089e-16	44.1050714596777
NW_024610336.1	1230	1230	1	*	1.07702304570366e-10	2.90151849577603e-08	26.4746198329407
NW_024610338.1	16534	16534	1	*	2.33295203093595e-33	1.28393829867637e-29	38.7015821058374
NW_024610338.1	18637	18637	1	*	4.81050407004037e-10	1.09356016992158e-07	26.1540978654853
NW_024610338.1	28348	28348	1	*	3.36970661605161e-17	3.17140249163251e-14	29.502442002442
NW_024610338.1	28350	28350	1	*	8.1975354847523e-18	8.56615281275866e-15	33.4975186104218
NW_024610338.1	28772	28772	1	*	4.03870073377839e-06	0.000234708665421906	27.7619499841722
NW_024610338.1	34394	34394	1	*	7.2677932444266e-16	5.44017546137219e-13	42.6612903225806
NW_024610345.1	45033	45033	1	*	4.86276045092871e-17	4.50324867400108e-14	46.7104134499914
NW_024610345.1	47717	47717	1	*	3.11878057399939e-11	9.63764349926086e-09	33.5987196628986
NW_024610345.1	66466	66466	1	*	7.17450616501206e-08	8.3199025209234e-06	31.2967222541691
NW_024610345.1	67131	67131	1	*	5.58664348663134e-09	9.21591507129519e-07	26.6697475312546
NW_024610345.1	71188	71188	1	*	6.88621669307512e-11	1.94778026743597e-08	39.2728463806092
NW_024610345.1	71769	71769	1	*	1.21838389162476e-08	1.80668062143588e-06	26.104359216942
NW_024610345.1	73291	73291	1	*	1.93052640848629e-22	3.7945131312379e-19	31.7854328492626
NW_024610349.1	33992	33992	1	*	1.92906016741776e-07	1.91667738780115e-05	29.7063726991256
NW_024610353.1	29893	29893	1	*	5.78985407905227e-08	6.93422523761315e-06	28.0825372804943
NW_024610354.1	1260	1260	1	*	4.78646967681706e-06	0.000268851212795816	25.0650665124349
NW_024610357.1	20473	20473	1	*	2.64835594533555e-10	6.43835348034458e-08	40.5982626869571
NW_024610357.1	22254	22254	1	*	2.02601929423187e-20	3.10548810652553e-17	30.9919182984198
NW_024610357.1	22848	22848	1	*	1.42018681719591e-20	2.2120717576737e-17	46.1859447356369
NW_024610357.1	52502	52502	1	*	7.83007252624082e-82	1.13118447762426e-76	33.5161364462007
NW_024610357.1	60388	60388	1	*	6.1139192335831e-07	5.00358324285497e-05	28.3948733597803
NW_024610366.1	37826	37826	1	*	3.98257073241283e-05	0.00142748720624217	26.1343594676928
NW_024610366.1	54729	54729	1	*	7.14267991766425e-09	1.13737024940413e-06	36.547619047619
NW_024610369.1	33776	33776	1	*	9.56502222883052e-11	2.60652274883575e-08	34.3817472849731
NW_024610369.1	43051	43051	1	*	1.9936442997084e-22	3.90529012200508e-19	38.1428571428571
NW_024610374.1	25284	25284	1	*	1.1740095317578e-08	1.74986065192616e-06	25.3482404692082
NW_024610374.1	34285	34285	1	*	1.06779946090818e-08	1.6131914121398e-06	25.4266043766904
NW_024610374.1	49415	49415	1	*	1.53249566626805e-08	2.20757495101554e-06	26.7857142857143
NW_024610374.1	68514	68514	1	*	7.25486654445587e-20	1.02753567332261e-16	28.3108052077287
NW_024610374.1	68555	68555	1	*	8.41309196829051e-06	0.000421263030752832	26.0949635679398
NW_024610374.1	79384	79384	1	*	8.86410886698056e-11	2.43339777727324e-08	26.8504109589041
NW_024610374.1	85336	85336	1	*	1.59938531854072e-21	2.76716006808602e-18	26.320399404397
NW_024610374.1	113779	113779	1	*	1.7220271124773e-06	0.000117805382668034	26.632581919591
NW_024610374.1	125235	125235	1	*	2.35454440547537e-08	3.21886143153703e-06	29.7222222222222
NW_024610374.1	126009	126009	1	*	1.48255567804125e-10	3.83834904936127e-08	29.6522556390977
NW_024610377.1	9266	9266	1	*	3.31797747386605e-07	3.01043897456125e-05	25.5026455026455
NW_024610377.1	35579	35579	1	*	6.44602215709043e-08	7.60192109628026e-06	30.6100795755968
NW_024610377.1	48655	48655	1	*	5.2483547660788e-09	8.74687655971993e-07	32.7435010018476
NW_024610381.1	33049	33049	1	*	1.50933148000511e-12	6.23439850783145e-10	34.5346649298017
NW_024610383.1	14609	14609	1	*	3.78014429135592e-07	3.35754592862723e-05	26.3023872679045
NW_024610383.1	18412	18412	1	*	1.22395011726821e-09	2.47127873665987e-07	25.1315789473684
NW_024610383.1	21782	21782	1	*	5.42695089655512e-68	2.24003858911142e-63	47.1463043592299
NW_024610383.1	21784	21784	1	*	1.45035109663669e-43	1.74606157022873e-39	41.9239810076526
NW_024610383.1	21967	21967	1	*	1.20282086708269e-13	6.27319571352154e-11	31.7336539562579
NW_024610383.1	23331	23331	1	*	2.10935358906359e-09	3.97044015418095e-07	30.3545459104358
NW_024610383.1	29497	29497	1	*	9.5735490095533e-19	1.15737130843526e-15	33.8795966055836
NW_024610383.1	98661	98661	1	*	1.19497943230011e-16	1.03529052665441e-13	30.0554143096761
NW_024610384.1	16562	16562	1	*	5.07803854029908e-07	4.29135595859535e-05	30.7843137254902
NW_024610384.1	45741	45741	1	*	4.94307064781195e-17	4.5702972133583e-14	25.6208661450411
NW_024610384.1	53340	53340	1	*	0.000103100931722449	0.00295265099339278	26.0233918128655
NW_024610389.1	44893	44893	1	*	2.80471816697976e-06	0.000174819667575455	28.8049029622063
NW_024610389.1	54218	54218	1	*	2.6648781699156e-12	1.04050288183912e-09	28.6933647079717
NW_024610392.1	55097	55097	1	*	2.13685953972033e-11	6.80394636038534e-09	27.0715552135952
NW_024610396.1	50545	50545	1	*	2.053667612602e-15	1.45078980163278e-12	28.8118811881188
NW_024610396.1	76570	76570	1	*	5.74078880833029e-14	3.19288786593564e-11	35.1638760242252
NW_024610396.1	78261	78261	1	*	1.374948239365e-09	2.7360081126758e-07	26.8434423626548
NW_024610396.1	85821	85821	1	*	1.39468292619397e-13	7.17667652374554e-11	33.6532738095238
NW_024610396.1	93177	93177	1	*	2.62120259048053e-30	1.09761275624566e-26	40.9718607715429
NW_024610397.1	13896	13896	1	*	8.95717589293489e-07	6.89313274203931e-05	25.4180602006689
NW_024610397.1	40691	40691	1	*	2.23670796316865e-14	1.3283853802498e-11	29.6516129032258
NW_024610399.1	9255	9255	1	*	3.91420092496098e-09	6.80062008770531e-07	27.9396894185627
NW_024610399.1	38043	38043	1	*	3.0669486091025e-17	2.91494633154611e-14	25.0477952984721
NW_024610399.1	42379	42379	1	*	1.45145211631161e-16	1.23344970041069e-13	49.2705382436261
NW_024610399.1	62932	62932	1	*	4.7538674338575e-22	8.74873098018618e-19	47.9567713610267
NW_024610399.1	72509	72509	1	*	3.90106790194136e-24	9.35392989599662e-21	38.8412662606211
NW_024610402.1	17291	17291	1	*	6.01300894177237e-07	4.93988830511638e-05	30.2717900656045
NW_024610402.1	17296	17296	1	*	3.40494973437275e-08	4.41662615750737e-06	30.5488180883864
NW_024610402.1	47983	47983	1	*	3.92638381667851e-15	2.6693250919976e-12	29.287037037037
NW_024610405.1	8899	8899	1	*	6.99891983863905e-06	0.000364956007708135	27.1069356175739
NW_024610405.1	20342	20342	1	*	3.94925315951761e-09	6.85945824801096e-07	28.0382239120103
NW_024610408.1	15922	15922	1	*	1.38138288177815e-09	2.74692058253109e-07	28.6910744197176
NW_024610408.1	43438	43438	1	*	1.63581504160982e-10	4.1806827142126e-08	29.8528959901675
NW_024610408.1	50192	50192	1	*	5.62968313107157e-06	0.00030655919952336	27.1231266529533
NW_024610408.1	60512	60512	1	*	4.42314201064431e-12	1.64055605255734e-09	31.8675889328063
NW_024610415.1	24945	24945	1	*	2.29530342194675e-08	3.1483012993804e-06	25.4168659333652
NW_024610416.1	19556	19556	1	*	5.55292364177427e-07	4.6203736142932e-05	27.5306870715766
NW_024610417.1	16439	16439	1	*	2.61260911065177e-14	1.53393844708332e-11	28.1081677704194
NW_024610421.1	6341	6341	1	*	1.04604125435991e-36	8.51369539229272e-33	34.6838297850918
NW_024610421.1	6422	6422	1	*	1.01302824911083e-17	1.04721870760796e-14	30.3550818113925
NW_024610421.1	9558	9558	1	*	5.72603928664221e-67	2.20592482384954e-62	40.4961198426151
NW_024610421.1	12322	12322	1	*	4.41385417701339e-14	2.48356299943863e-11	32.261151412255
NW_024610421.1	17709	17709	1	*	5.00257295460949e-34	2.89082015803701e-30	26.2697873298686
NW_024610421.1	17711	17711	1	*	7.4070384891327e-20	1.04652338425106e-16	30.0328508840798
NW_024610421.1	22459	22459	1	*	2.79363430339385e-19	3.68572635339694e-16	29.3010715710414
NW_024610421.1	28287	28287	1	*	2.97261482436621e-05	0.0011393347614515	25.373599003736
NW_024610421.1	68214	68214	1	*	2.50952485712796e-14	1.4767523056066e-11	44.5668745668746
NW_024610421.1	128243	128243	1	*	2.18853417481825e-05	0.000895920195868738	26.6666666666667
NW_024610426.1	41397	41397	1	*	2.2519770328376e-20	3.42114715276197e-17	38.5158740277955
NW_024610426.1	41683	41683	1	*	2.37395949427432e-20	3.57247932228644e-17	27.3645255884952
NW_024610427.1	7839	7839	1	*	2.80625831211326e-08	3.7468649182683e-06	28.2804232804233
NW_024610427.1	13719	13719	1	*	1.06993360775957e-14	6.74268547542619e-12	31.1530513372377
NW_024610427.1	16724	16724	1	*	6.91579551992009e-07	5.55828609797565e-05	31.5158371040724
NW_024610428.1	63518	63518	1	*	2.92301720217642e-07	2.70908453445231e-05	25.3030303030303
NW_024610429.1	12933	12933	1	*	4.18817702793188e-12	1.56142445067155e-09	27.4978520286396
NW_024610429.1	12939	12939	1	*	6.07680411738382e-08	7.22399205780471e-06	28.8475975975976
NW_024610429.1	22548	22548	1	*	4.33697917484707e-10	9.98484342299454e-08	27.245303715892
NW_024610429.1	46869	46869	1	*	1.07443397317335e-07	1.1701255800878e-05	27.9072463768116
NW_024610433.1	24064	24064	1	*	2.78060551791687e-07	2.60272432208727e-05	28.3281039892425
NW_024610433.1	28854	28854	1	*	1.50507853448413e-06	0.000105486320896773	27.4652575518016
NW_024610433.1	41964	41964	1	*	1.86118785841681e-08	2.61447823019822e-06	26.7848173925522
NW_024610433.1	91025	91025	1	*	1.31755640779817e-29	5.10987872160829e-26	32.5860104807473
NW_024610433.1	92979	92979	1	*	3.65967531890971e-13	1.72496278761878e-10	28.4203076693858
NW_024610433.1	105828	105828	1	*	2.55831748845808e-07	2.4275310333831e-05	28.6510590858417
NW_024610433.1	128094	128094	1	*	2.64685781087549e-09	4.835696807813e-07	27.2222222222222
NW_024610433.1	226369	226369	1	*	3.22291773010186e-15	2.22245432653325e-12	29.0093960809509
NW_024610435.1	6473	6473	1	*	3.88476999440576e-09	6.75354719444628e-07	32.0058060419124
NW_024610435.1	42113	42113	1	*	1.67039855924419e-09	3.23806657978949e-07	27.394419306184
NW_024610435.1	89131	89131	1	*	2.48667506991776e-06	0.000158430720367859	26.9124423963134
NW_024610435.1	115008	115008	1	*	1.81578053465519e-06	0.0001229239743392	26.643973386972
NW_024610435.1	134031	134031	1	*	1.64155863207109e-13	8.32107030572645e-11	31.1852840824803
NW_024610436.1	8355	8355	1	*	3.54150464370632e-32	1.7795804203853e-28	36.5217391304348
NW_024610436.1	8640	8640	1	*	2.87564486556032e-22	5.55765656514535e-19	39.1085954590829
NW_024610436.1	50247	50247	1	*	8.09237757463437e-15	5.2007947838507e-12	34.6879366557988
NW_024610438.1	36983	36983	1	*	2.12882463879212e-09	3.99927437560688e-07	27.3793008636097
NW_024610439.1	108	108	1	*	3.32318132930321e-14	1.91080170894861e-11	25.9167191514739
NW_024610439.1	10410	10410	1	*	3.30588373260564e-06	0.000200142484331942	25.5452370901928
NW_024610440.1	62382	62382	1	*	7.60990111897843e-05	0.00234558789912898	25.7624831309042
NW_024610444.1	35254	35254	1	*	1.07223917330016e-10	2.8906263068107e-08	32.0143491480193
NW_024610444.1	53144	53144	1	*	1.47294246141785e-14	9.02613308983381e-12	31.8181818181818
NW_024610445.1	6650	6650	1	*	2.12529771242882e-09	3.99524627441619e-07	28.641611397691
NW_024610448.1	114906	114906	1	*	4.43838042035115e-24	1.05114430283071e-20	28.2999164578112
NW_024610450.1	2615	2615	1	*	1.66541573250666e-08	2.37099836895258e-06	25.2548956141771
NW_024610451.1	43227	43227	1	*	1.69080102919167e-08	2.40417705397529e-06	25.9531039136302
NW_024610452.1	37484	37484	1	*	8.52101346978134e-09	1.32794219266567e-06	37.251356238698
NW_024610452.1	63842	63842	1	*	4.42491687608854e-15	2.99065726954663e-12	26.7903135689075
NW_024610452.1	66908	66908	1	*	4.34550502154486e-14	2.44987561149599e-11	33.3660130718954
NW_024610455.1	40603	40603	1	*	8.94997253542702e-10	1.86881038406078e-07	26.2042389210019
NW_024610456.1	59181	59181	1	*	1.41004273725742e-07	1.47052282338294e-05	27.8417938336967
NW_024610460.1	75739	75739	1	*	8.35420099128746e-16	6.22115242203435e-13	26.0831282282386
NW_024610468.1	56138	56138	1	*	1.47923983556863e-07	1.53135684876495e-05	25.1455156995831
NW_024610469.1	17733	17733	1	*	7.57928229737745e-12	2.64961560611687e-09	25.3024193548387
NW_024610469.1	23071	23071	1	*	2.34574571104732e-12	9.29717595946877e-10	30.359477124183
NW_024610469.1	23074	23074	1	*	7.4072110581249e-11	2.0788637025037e-08	25.3341645162226
NW_024610469.1	85752	85752	1	*	1.61092597409539e-08	2.30306883448109e-06	32.0801393728223
NW_024610472.1	2652	2652	1	*	2.47003507360149e-06	0.000157615697262643	26.5595684803002
NW_024610472.1	30624	30624	1	*	1.64138880713181e-12	6.7269778629875e-10	32.4659024349427
NW_024610472.1	30629	30629	1	*	1.33395749277718e-13	6.87031702162364e-11	39.1341778379043
NW_024610477.1	4837	4837	1	*	8.10156539843036e-07	6.34129199499517e-05	25.4217854217854
NW_024610477.1	4840	4840	1	*	9.10687571947989e-09	1.40409816322397e-06	30.7436182019978
NW_024610478.1	5706	5706	1	*	4.52729452721801e-08	5.62375880795726e-06	29.6378812601983
